run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,leading_muon_pt,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,HLT_PFMET120_PFMHT120_IDTight,HLT_PFMETNoMu120_PFMHTNoMu_IDTight,HLT_PFMET110_PFMHT110_IDTight,HLT_PFMET170_HBHECleaned,HLT_PFMET170_NotCleaned,HLT_PFHT800,HLT_PFHT900,HLT_IsoMu20,HLT_IsoMu24,HLT_IsoTkMu24,HLT_Mu50,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
279588,959,1670958713,23.6934,-1.5193,11.5782,1.4232799999999999,0.129558,12.1152,4,2,0,89.3671,117.66,48.723,40.644,1,0,1,35.3287,35.3287,1,1,0,0.895285,17,1800,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.2077266012335559,3,1.6094379124341003,0,0,0.6616677246979001,0.1384327155771025
279588,959,1671454080,31.0853,2.71519,61.2934,-2.5617,0.307309,-30.208000000000002,6,2,2,199.452,259.998,129.954,69.4987,2,1,3,165.47099999999998,47.6818,2,2,2,0.998685,19,1435,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.13425612201576162,5,2.0794415416798357,0,0,9.27117301494504,1.9673359310261374
279588,959,1671987455,14.6707,0.375893,22.3034,-2.3073200000000003,0.0899796,-7.6327,6,3,2,247.872,290.074,132.725,72.5183,1,0,1,45.6568,45.6568,1,1,1,0.9989540000000001,14,1227,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0556672599924035,4,1.791759469228055,0,0,4.207396124884831,0.8916460366208591
279588,959,1671554876,30.7459,-0.8568389999999999,86.9283,1.2281,1.0,-56.1825,2,1,1,86.9283,106.825,86.9283,19.8969,1,0,1,53.4132,53.4132,1,0,0,0.638184,16,1364,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.2590782158211305,2,1.0986122886681096,0,0,-2.2714255103567287,-0.48463951307695957
279588,959,1671951743,56.2737,-0.9540360000000001,41.3455,-0.474362,1.0,14.9282,6,1,0,41.3455,114.93299999999999,41.3455,19.2903,1,0,1,30.4171,30.4171,1,0,0,0.749215,19,1710,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0.5706160666482794,2,1.0986122886681096,0,0,-1.1615892948764608,-0.24887880968172602
279588,959,1671281853,34.6934,-2.31795,46.1374,-1.4324700000000001,1.0,-11.4441,2,1,0,46.1374,56.9565,46.1374,10.8191,1,0,1,37.7155,37.7155,0,0,0,0.526795,28,1784,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.42396505961080666,2,1.0986122886681096,0,0,-2.679361773704736,-0.5712967504655689
279588,959,1670920701,25.3861,-1.07856,0.0,0.0,0.0,25.3861,9,0,0,0.0,119.47,21.9106,18.5043,0,0,0,0.0,0.0,3,1,1,0.957533,18,1736,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0.9621012578592516,0,0.6931471805599453,0,0,-2.4413980572106913,-0.5207465049422669
279588,959,1672102076,7.33127,1.0780299999999998,0.0,0.0,0.0,7.33127,5,0,0,0.0,91.7176,29.787,28.6797,1,0,1,23.2132,23.2132,0,0,0,0.5275449999999999,15,1547,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.8799702806414869,1,0.6931471805599453,0,0,-4.394230712219899,-0.9355835718322849
279588,959,1672125118,19.9933,-1.20966,31.9557,1.5483799999999999,1.0,-11.9623,1,1,0,31.9557,31.9557,31.9557,0.0,1,0,1,27.732,27.732,0,0,0,-10.0,25,1543,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0.3775954220098586,2,1.0986122886681096,0,0,-3.630165998024616,-0.7732745464593778
279588,959,1671319291,75.8361,2.3656599999999997,59.3568,1.80135,1.0,16.4793,6,1,1,59.3568,124.916,59.3568,22.3959,1,1,2,31.758000000000003,16.2946,0,0,0,0.16659000000000002,10,1137,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.556828586512219,3,1.3862943611198906,0,0,2.7301707433581113,0.577841449814038
279588,959,1671265152,15.1472,1.51023,87.8001,-1.1129799999999999,0.9943930000000001,-72.6529,4,2,1,88.2952,135.185,52.0286,36.2666,1,0,1,28.4772,28.4772,0,0,0,0.542506,14,1237,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.1450292218485979,3,1.3862943611198906,0,0,-1.7015173144438651,-0.36357484131277334
279588,959,1671470781,43.0337,2.1684,30.3215,-1.2494399999999999,1.0,12.7122,6,1,0,30.3215,108.72,30.3215,19.9481,1,0,1,22.6273,22.6273,3,0,0,0.789258,20,1605,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.578758445945946,2,1.0986122886681096,0,0,-1.8002148054729372,-0.3845409889152729
279588,959,1672256441,28.3355,1.275,31.0909,-2.9828,1.0,-2.75548,5,1,0,31.0909,92.065,31.0909,23.2274,1,0,1,26.070999999999998,26.070999999999998,1,0,0,0.6974239999999999,15,1371,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.4689258337415434,2,1.0986122886681096,0,0,-2.894077216375513,-0.6169084029669026
279588,959,1671282426,61.2843,-2.90065,33.7768,-2.59584,1.0,27.5075,4,1,0,33.7768,89.3689,33.7768,20.6818,1,0,1,24.3346,24.3346,0,0,0,0.526628,23,1808,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.6379720823517532,2,1.0986122886681096,0,0,-0.723237383602016,-0.15576042563981912
279588,959,1671313535,103.04,0.9871059999999999,27.3562,-1.21979,0.09853730000000001,75.684,14,2,2,277.623,501.707,140.408,137.216,2,0,2,48.0948,33.5083,3,1,1,0.99349,17,1636,4,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.26997639278630625,4,1.791759469228055,0,0,9.513660147645052,2.018847078501992
279588,959,1671523193,21.1032,1.9594099999999999,50.3686,-2.49948,1.0,-29.2654,8,1,1,50.3686,167.96400000000003,50.3686,27.7262,3,0,3,97.2365,37.2168,2,1,1,0.9959709999999999,21,1540,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.29119188429154513,4,1.791759469228055,0,0,3.550626575082738,0.7521295486290639
279588,959,1671038204,86.9605,1.42382,47.8403,1.11887,0.517841,39.1202,5,2,1,92.3841,141.79,55.6116,36.7725,1,0,1,31.296,31.296,1,0,0,0.552225,19,1309,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.4821907614644408,3,1.3862943611198906,0,0,2.8882302508932325,0.6114177740995621
279588,959,1672369918,41.5742,0.9484370000000001,34.6771,1.54817,0.276111,6.89715,5,2,2,125.59100000000001,165.024,72.3876,53.2033,1,0,1,39.0356,39.0356,2,1,0,0.8695620000000001,15,1549,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.24722237418919013,3,1.6094379124341003,0,0,3.775663855119779,0.7999338522656362
279588,959,1671578494,33.8512,1.8365799999999999,52.8055,1.47181,0.158611,-18.9543,8,3,3,332.925,402.875,178.49200000000002,84.6895,1,1,2,106.92200000000001,75.9052,2,0,0,0.619131,21,1567,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.09204293263131219,5,1.791759469228055,0,0,5.989267948789418,1.2701661720284985
279588,959,1672205183,19.5873,1.25589,46.7971,2.19319,1.0,-27.2099,3,1,0,46.7971,86.5201,46.7971,29.448,1,1,2,53.8783,42.3473,0,0,0,0.282596,16,1096,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.29068003870332004,3,1.3862943611198906,0,0,-1.8855445698813322,-0.40266745207881927
279588,959,1671024377,22.8155,-0.189022,32.1898,-0.048405800000000006,1.0,-9.374310000000001,4,1,0,32.1898,65.1657,32.1898,11.6998,1,0,1,25.7554,25.7554,0,0,0,0.52589,14,1210,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.4073810871471093,2,1.0986122886681096,0,0,-3.381590285808204,-0.7204700119328555
279588,959,1672104377,18.541,1.8779299999999999,10.4062,2.40577,0.06411900000000001,8.13481,5,2,2,162.295,200.299,86.0141,76.2814,1,0,1,50.8731,50.8731,0,0,0,0.5385840000000001,24,1673,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.10196550738027674,3,1.3862943611198906,0,0,-0.21174986085316727,-0.047105962522510564
279588,959,1671283581,17.2889,2.49915,81.4291,0.513464,0.30832600000000004,-64.1403,5,2,2,264.101,307.85200000000003,169.39,94.7105,3,0,3,107.59700000000001,72.1729,2,1,1,0.9953879999999999,16,1307,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.06122350693137397,5,1.9459101490553132,0,0,6.4287474002265625,1.3635240775945336
279588,959,1670707006,64.5701,0.77766,47.2545,0.966274,1.0,17.3156,6,1,0,47.2545,107.262,47.2545,17.224,1,0,1,38.7158,38.7158,1,0,0,0.7193390000000001,24,1633,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.5723051533087642,2,1.0986122886681096,0,0,-0.7414174669463558,-0.1596223911958726
279588,959,1672414265,19.7032,0.487832,34.1608,1.83919,1.0,-14.4576,4,1,0,34.1608,78.2203,34.1608,18.663,1,0,1,28.7587,28.7587,1,0,0,0.555133,14,1279,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.3591280256634587,2,1.0986122886681096,0,0,-3.701369008288572,-0.7884000862007746
279588,959,1670859072,61.6866,2.30823,12.3534,-2.5984599999999998,0.15540299999999999,49.3332,4,2,0,79.4925,115.411,41.2939,38.1986,1,0,1,22.5629,22.5629,0,0,0,0.198495,10,1131,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.4338654556119711,3,1.3862943611198906,0,0,0.5319782748688937,0.11088299653914863
279588,959,1670782460,1.49777,-0.27346,2.02785,2.95001,0.03294930000000001,-0.530076,4,2,0,61.5446,89.5377,30.8626,30.6819,1,0,1,21.6556,21.6556,1,0,0,0.7778010000000001,18,1596,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.023387173210485494,3,1.3862943611198906,0,0,-3.9509871360415305,-0.8414260593654475
279588,959,1671439101,48.8563,-2.90705,36.0687,-3.05131,1.0,12.7876,2,1,0,36.0687,53.0994,36.0687,17.0308,1,0,1,28.3794,28.3794,0,0,0,0.1791,15,1443,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.5685923770730288,2,1.0986122886681096,0,0,-1.5392967433225215,-0.3291145890527637
279588,959,1672078457,11.2277,0.81439,43.4853,-1.18339,1.0,-32.2576,3,1,0,43.4853,71.676,43.4853,15.5839,1,0,1,36.1394,36.1394,0,0,0,0.5347,24,1733,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.20152747114677005,2,1.0986122886681096,0,0,-4.648530729126013,-0.989604111100109
279588,959,1670991548,8.14012,-2.3873,52.4128,3.02739,1.0,-44.2727,6,1,1,52.4128,118.17,52.4128,17.2319,2,0,2,38.5889,21.8804,0,0,0,0.531629,21,1411,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.13224587883076871,3,1.3862943611198906,0,0,-2.0571079947967412,-0.4391123915850047
279588,959,1672188478,83.0296,0.251069,43.8559,0.5263909999999999,1.0,39.1737,3,1,0,43.8559,73.2846,43.8559,16.3363,1,0,1,38.4476,38.4476,2,0,0,0.555816,27,2049,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.6492495239882551,2,1.0986122886681096,0,0,0.36395537376902676,0.07519016475255004
279588,959,1671420667,34.0692,1.49022,0.0,0.0,0.0,34.0692,5,0,0,0.0,77.9595,28.2577,13.8205,1,0,1,22.7004,22.7004,1,0,0,0.804242,24,1683,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9714849497564815,1,0.6931471805599453,0,0,-2.8363452396924753,-0.6046444929941143
279588,959,1671325626,43.9081,-2.33445,49.5649,-1.63255,1.0,-5.65682,2,1,0,49.5649,63.0519,49.5649,13.4869,1,0,1,36.2176,36.2176,1,0,0,0.771407,13,1286,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.46476876991309685,2,1.0986122886681096,0,0,-2.077883135449888,-0.4435256209473222
279588,959,1672478206,47.3437,2.9838299999999998,43.1674,-2.07931,1.0,4.17627,7,1,0,43.1674,115.986,43.1674,14.4777,1,0,1,31.8637,31.8637,1,0,0,0.552491,24,1691,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.5173547252737646,2,1.0986122886681096,0,0,-1.7605405648856682,-0.37611305447137966
279588,959,1671964988,48.7969,-2.30287,63.9274,-2.3361400000000003,1.0,-15.1305,6,1,1,63.9274,130.496,63.9274,17.9928,2,0,2,59.148999999999994,31.5133,2,0,0,0.556145,17,1621,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.4290806802064291,3,1.3862943611198906,0,0,1.0463448471938395,0.22014905147847813
279588,959,1671869373,18.6923,-2.79698,0.0,0.0,0.0,18.6923,1,0,0,0.0,26.7564,26.7564,0.0,2,0,2,64.7231,42.1122,0,0,0,0.10566400000000001,24,1517,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9492187301635665,2,1.0986122886681096,0,0,-1.312343068879855,-0.2809031888673935
279588,959,1672473021,29.7079,0.584803,34.4106,1.7321,1.0,-4.70271,2,1,0,34.4106,57.4415,34.4106,23.0308,1,0,1,31.0992,31.0992,0,0,0,0.120821,19,1124,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.4562129041670186,2,1.0986122886681096,0,0,-2.8594722657278218,-0.6095573295455632
279588,959,1671684475,27.6866,-0.9257200000000001,27.0063,-3.00273,0.369811,0.68025,4,2,0,73.0274,109.545,42.8703,30.1571,1,0,1,25.4858,25.4858,2,1,0,0.877915,15,1256,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.2722004837092239,3,1.6094379124341003,0,0,0.9748954002386445,0.20497116159130432
279588,959,1671307199,31.7407,0.903393,80.1363,1.2333399999999999,0.0963044,-48.3956,9,5,3,832.115,890.1510000000001,445.026,228.167,3,2,5,360.751,74.7638,1,0,0,0.7478640000000001,18,1714,5,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.036700573286387546,10,2.3978952727983707,0,0,16.924602716811933,3.5931415631817694
279588,959,1670869437,34.4717,0.8991379999999999,43.0652,1.18744,1.0,-8.59357,1,1,0,43.0652,43.0652,43.0652,0.0,1,0,1,39.3813,39.3813,0,0,0,0.06905189999999999,17,1415,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.4389236142501168,2,1.0986122886681096,0,0,-2.651917628477462,-0.5654668353009579
279588,959,1672353211,23.4183,0.248984,0.0,0.0,0.0,23.4183,5,0,0,0.0,82.7447,24.0447,23.2065,0,0,0,0.0,0.0,0,0,0,0.526199,15,1364,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9590471081115393,0,0.0,0,0,-6.370664918137469,-1.355434277821263
279588,959,1670764026,23.894000000000002,-1.78424,42.6712,-1.0695,1.0,-18.7772,2,1,0,42.6712,53.641999999999996,42.6712,10.9708,1,0,1,35.4388,35.4388,0,0,0,0.0704244,20,1531,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.35364359167145215,2,1.0986122886681096,0,0,-3.472019381091687,-0.7396797176660594
279588,959,1672478780,56.0341,0.525511,159.054,-1.61369,0.49456400000000006,-103.02,3,3,2,321.605,321.605,227.99099999999999,60.0792,2,0,2,67.4412,38.6971,2,1,1,0.988503,15,1353,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.14798815019368047,5,1.9459101490553132,0,0,8.660217980765713,1.837551746124002
279588,959,1671375168,89.8901,2.47344,47.7904,2.8929,0.228602,42.0997,4,2,2,209.055,238.748,127.302,81.7531,1,0,1,58.7907,58.7907,1,0,0,0.622909,21,1412,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0.2996885096639352,3,1.3862943611198906,0,0,4.119419091343737,0.8729572183781612
279588,959,1671835391,21.875,0.421796,32.1909,-2.33454,0.090133,-10.3159,7,2,2,357.149,440.76199999999994,188.636,168.513,1,1,2,121.57799999999999,44.6251,2,2,1,0.9953360000000001,14,1769,4,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.057562153969223,4,1.9459101490553132,0,0,8.159040703116544,1.7310874716155829
279588,959,1671194301,26.9472,-2.02071,9.618739999999999,-1.4089399999999999,0.114473,17.3284,2,2,0,84.0261,84.0261,46.7857,37.2404,1,0,1,27.4676,27.4676,0,0,0,0.06530369999999999,12,878,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.24065737099826476,3,1.3862943611198906,0,0,-1.7607293834374627,-0.37615316488944334
279588,959,1672464383,31.1515,0.0314494,37.5835,1.38515,1.0,-6.432,3,1,0,37.5835,61.4543,37.5835,13.2831,1,0,1,29.0218,29.0218,0,0,0,0.53075,13,1391,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.4467125546712554,2,1.0986122886681096,0,0,-2.8097190938945373,-0.5989883441187512
279588,959,1670811262,53.6076,-1.21846,48.255,-1.62009,1.0,5.35262,1,1,0,48.255,48.255,48.255,0.0,1,0,1,37.2265,37.2265,0,0,0,0.217283,20,1405,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.5211573497072794,2,1.0986122886681096,0,0,-1.4280915411527841,-0.3054914487019138
279588,959,1671949437,31.6991,1.64727,65.2288,1.9720900000000001,1.0,-33.5296,6,1,1,65.2288,140.773,65.2288,17.6628,1,0,1,46.9296,46.9296,0,0,0,0.351189,13,1325,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.32369835358462706,2,1.0986122886681096,0,0,-2.133905611294874,-0.45542638443560035
279588,959,1671781274,17.0899,1.62842,46.0474,2.68995,1.0,-28.9575,4,1,0,46.0474,98.2621,46.0474,28.0266,1,0,1,28.0252,28.0252,0,0,0,0.453701,9,850,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0.26645805171093884,2,1.0986122886681096,0,0,-4.103513354678678,-0.8738269560838411
279588,959,1671788191,23.2624,-1.39717,0.0,0.0,0.0,23.2624,6,0,0,0.0,84.3805,26.3626,13.3855,1,0,1,21.4681,21.4681,1,0,0,0.5427109999999999,24,1484,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9587839620152994,1,0.6931471805599453,0,0,-3.3666687205998613,-0.7173002480882379
279588,959,1670885563,31.3199,1.16621,44.3222,1.51566,1.0,-13.0023,5,1,0,44.3222,110.899,44.3222,20.8812,3,1,4,157.504,110.59200000000001,0,0,0,0.52778,28,1844,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.4086513808990098,5,1.791759469228055,0,0,2.679084564126823,0.566989295792256
279588,959,1671846940,16.8371,1.79033,10.5301,-1.3131,0.149115,6.3070699999999995,2,2,0,70.617,70.617,39.1305,31.4865,1,0,1,23.3413,23.3413,0,0,0,0.32507600000000003,23,1532,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.1903484406036577,3,1.3862943611198906,0,0,-2.5184474505671197,-0.5371139823416476
